id,brand,model,description,price,list_1,list_2,list_3,list_4,list_5,list_6,list_7,list_8,list_9
6390187,HOJALMAR,,"HOJALMAR Ronda Larguita 30 x 150 g",15634.30,0,16337.00,16485.70,16647.80,16959.90,17258.80,17637.30,17962.70,18775.60
6390191,VARIOS,,"CHOCOSTAR Cubt x 40 u",2680.64,0,2680.64,2704.83,2731.08,2781.31,2829.68,2890.87,2943.17,3074.43
6390195,HOJALMAR,,"HOJALMAR Ronda Triangulo 30 x 150 g",15634.30,0,16337.00,16485.70,16647.80,16959.90,17258.80,17637.30,17962.70,18775.60
6390196,ARCOR,vocacion,"ARCOR Gta Mana Vain 36 x 136 g",23909.20,0,23909.20,24126.90,24364.00,24820.80,25258.20,25812.20,26288.40,27478.10
6390198,NESTLE,bananita,"DOLCA Banana 16 x 30 g",10721.70,0,10721.70,10819.30,10925.70,11130.50,11326.70,11575.10,11788.60,12322.10
6390203,ARTESANO,Merengues,"ARTESANO Merengue Blanco 20 x 100 g",10393.60,0,10393.60,10486.40,10587.90,10783.10,10970.50,11207.80,11411.50,11920.50
6390204,PALMESANO,turrones,"PALMESANO Turron 50 x 25 g",4809.29,0,4809.29,4853.08,4900.79,4992.67,5080.65,5192.08,5287.88,5527.17
6390205,ARCOR,"crackers sandwich","ARCOR Gta Serranas 16 x 3 x 112 g",18591.30,0,18591.30,18760.60,18945.00,19300.20,19640.30,20071.10,20441.40,21366.40
6390208,PALMESANO,,"PALMESANO Turronito 60 x 12.5 g",4616.08,0,4616.08,4658.11,4703.90,4792.09,4876.53,4983.49,5075.44,5305.12
6390216,URQUIZA,habanito,"URQUIZA Pitillos x 1.5 k Habanitos",10883.60,0,10883.60,10981.10,11087.30,11291.90,11487.80,11736.00,11949.30,12482.10
6390222,POZO,magdalenas,"POZO Magdalena C/Chips 10 x 200 g",10725.05,0,10725.05,10821.14,10925.82,11127.45,11320.50,11565.03,11775.24,12300.34
6390228,BAGLEY,,"ARCOR Gta Saladix Tra Jamon  x 30 g",21342.30,0,21342.30,21536.60,21748.30,22156.10,22546.50,23041.00,23466.10,24528.00
6390229,BAGLEY,saborizadas,"ARCOR Gta Saladix Caja Duo 80 g",22106.90,0,22106.90,22308.20,22527.40,22949.80,23354.20,23866.40,24306.80,25406.70
6390230,BAGLEY,,"ARCOR Gta Saladix Tra Duo x 25 g",21342.70,0,21342.70,21537.00,21748.70,22156.50,22546.90,23041.40,23466.50,24528.50
6390231,BAGLEY,saborizadas,"ARCOR Gta Saladix Caja Calabresa x 100 g",22106.90,0,22106.90,22308.20,22527.40,22949.80,23354.20,23866.40,24306.80,25406.70
6390232,BAGLEY,,"ARCOR Gta Saladix Tra Calabresa x 30 g",21342.30,0,21342.30,21536.60,21748.30,22156.10,22546.50,23041.00,23466.10,24528.00
6390233,POZO,magdalenas,"POZO Magdalena Clasica 10 x 200 g",10725.05,0,10725.05,10821.14,10925.82,11127.45,11320.50,11565.03,11775.24,12300.34
6390234,BAGLEY,saborizadas,"ARCOR Gta Saladix Tra Pizza  x 30 g",21342.30,0,21342.30,21536.60,21748.30,22156.10,22546.50,23041.00,23466.10,24528.00
6390235,POZO,magdalenas,"POZO Magdalena Rell Dce Leche 10 x 220 g",10725.05,0,10725.05,10821.14,10925.82,11127.45,11320.50,11565.03,11775.24,12300.34
6390239,BAGLEY,saborizadas,"ARCOR Gta Saladix Caja Pizza x 100 g",22106.90,0,22106.90,22308.20,22527.40,22949.80,23354.20,23866.40,24306.80,25406.70
6390240,LULEMMU,arroz,"LULEMUU REPOP Cubt Arroz Bco x 20 u Mani",5679.90,0,5679.90,5731.60,5787.90,5896.50,6000.40,6132.00,6245.10,6527.70
6390245,BAGLEY,saborizadas,"ARCOR Gta Saladix Caja Jamon x 100 g",22106.90,0,22106.90,22308.20,22527.40,22949.80,23354.20,23866.40,24306.80,25406.70
6390256,PALMESANO,caramelo,"PALMESANO Conf TIRA Gotitas 30 x 10 x 14 g",18733.17,0,18733.17,18903.75,19089.56,19447.47,19790.15,20224.21,20597.35,21529.44
6390257,PALMESANO,caramelo,"PALMESANO Conf TIRA Lentejita 30 x 10 x 14 g",18733.17,0,18733.17,18903.75,19089.56,19447.47,19790.15,20224.21,20597.35,21529.44
6390258,PALMESANO,,"PALMESANO Conf Hueso Color x 1 k",2648.59,0,2648.59,2672.70,2698.97,2749.58,2798.03,2859.40,2912.15,3043.94
6390265,ARCOR,vocacion,"ARCOR Gta Mana Limon Rell Limon 36 x 152 g",34337.20,0,34337.20,34649.80,34990.40,35646.40,36274.60,37070.20,37754.10,39462.60
6390266,ARCOR,vocacion,"ARCOR Gta Mana Chocolatada 36 x 136 g",23909.20,0,23909.20,24126.90,24364.00,24820.80,25258.20,25812.20,26288.40,27478.10
6390269,ARCOR,,"ARCOR Gta Mana Vain Rell Frut 36 x 152 g",34337.20,0,34337.20,34649.80,34990.40,35646.40,36274.60,37070.20,37754.10,39462.60
6390270,OBLIMAR,rollo,"FREEGELLS Clo Rollo Eucaliptus x 12 u",2012.58,0,2012.58,2030.61,2050.25,2088.09,2124.32,2170.20,2209.65,2308.19
6390271,OBLIMAR,rollo,"FREEGELLS Clo Rollo Extra Fuerte x 12 u",2012.58,0,2012.58,2030.61,2050.25,2088.09,2124.32,2170.20,2209.65,2308.19
6390272,OBLIMAR,rollo,"FREEGELLS Clo Rollo Menta x 12 u",2012.58,0,2012.58,2030.61,2050.25,2088.09,2124.32,2170.20,2209.65,2308.19
6390273,OBLIMAR,,"FREEGELLS Clo Rollo Cereza x 12 u",2012.58,0,2012.58,2030.61,2050.25,2088.09,2124.32,2170.20,2209.65,2308.19
6390274,URQUIZA,habanito,"URQUIZA Pitillos 6 x 200 g Habanitos (50u)",10032.30,0,10032.30,10122.20,10220.10,10408.70,10589.30,10818.00,11014.60,11505.80
6390278,PALMESANO,caramelo,"PALMESANO Conf TIRA Bananita 30 x 10 x 14 g",18733.17,0,18733.17,18903.75,19089.56,19447.47,19790.15,20224.21,20597.35,21529.44
6390280,LULEMMU,arroz,"LULEMUU Tostadas Arroz 10 x 120 g",8293.30,0,8293.30,8368.80,8451.00,8609.50,8761.20,8953.40,9118.60,9531.20
6390282,LULEMMU,,"LULEMUU Tostadas Arroz Multisemillas 10 x 110 g",8293.30,0,8293.30,8368.80,8451.00,8609.50,8761.20,8953.40,9118.60,9531.20
6390289,GUIALEMAR,,"SMILE Boc Surtido x 50 u",3426.05,0,3426.05,3458.02,3492.85,3559.95,3624.19,3705.55,3775.50,3950.23
6390290,CONFITEL,juguetes,"BLUPER Past Destapador x 6 u",10411.70,0,10411.70,10505.10,10606.40,10801.80,10989.40,11226.80,11430.90,11940.50
6390291,CONFITEL,juguetes,"BLUPER Past Mamadera x 6 u",10411.70,0,10411.70,10505.10,10606.40,10801.80,10989.40,11226.80,11430.10,11940.50
6390292,CONFITEL,economicos,"BLUPER Fco Chle Bolon Frutal x 1 k (200u) P Dispenser",9711.90,0,9711.90,9799.00,9893.50,10075.80,10250.70,10472.20,10662.60,11137.90
6390293,"9 DE ORO",,"9 DE ORO Azucarada  210 g",15368.57,0,15368.57,15506.28,15656.27,15945.20,16221.84,16572.24,16873.47,17625.91
6390295,"LAS MAGNOLIAS","dulce leche","LAS MAGNOLIAS Bmra Dce Leche x 8 u",1742.50,0,1742.50,1758.36,1775.65,1808.94,1840.81,1881.19,1915.89,2002.59
6390300,CONFITEL,,"BLUPER Chle Sandia x 400 g (75u) P Dispenser",3299.00,0,3299.00,3328.60,3360.80,3422.90,3482.30,3557.40,3622.10,3783.60
6390303,PEPITO,,"PEPITO Jugo Bebible Dzno x 18 u",5200.50,0,5200.50,5248.10,5299.40,5398.80,5494.00,5614.40,5718.00,5977.00
6390324,BUFFYS,malvaviscos,"BUFFYS Malvaviscos Tradicional Vain x 200 g (25 u)",1310.10,0,1310.10,1322.50,1335.80,1361.50,1386.00,1417.10,1443.90,1510.60
6390336,POPY,"artesanal Chupete","POPY Chup Chupete x 25 u",2864.50,0,2864.50,2890.20,2918.10,2972.00,3023.50,3088.80,3145.00,3285.20
6390346,PAYSANDU,"artesanal Paleta","PAYSANDU Chup Paleta 20 x 10 u",30324.00,0,30324.00,30595.70,30891.66,31461.76,32007.59,32698.98,33293.33,34777.99
6390347,PAYSANDU,"artesanal Pirulon","PAYSANDU Chup Super Pirulin 18 x 30 u",19900.12,0,19900.12,20078.43,20272.65,20646.78,21004.98,21458.70,21848.74,22823.05
6390352,PAYSANDU,"artesanal Bolon","PAYSANDU Chup Bolon Burbujero 18 x 25 u (xBulto)",41932.40,0,41932.40,42308.12,42717.38,43505.71,44260.49,45216.55,46038.43,48091.44
6390374,ARTESANO,Merengues,"ARTESANO Merengue Color 20 x 100 g",10393.60,0,10393.60,10486.40,10587.90,10783.10,10970.50,11207.80,11411.50,11920.50
6390385,OBLIMAR,rollo,"GOMUTCHO Gma Rollo x 30 u",4264.11,0,4264.11,4302.31,4343.93,4424.10,4500.85,4598.07,4681.65,4890.42
6390395,TOPPS,"goma presentacion","TOPPS Gma FunDipperz Ftal x 12 u",9443.30,0,9443.30,9531.40,9627.40,9812.30,9989.40,10213.70,10406.50,10888.10
6390404,VARIOS,,"ABEJITAS Mielcita 50 u",11584.30,0,12294.70,12405.20,12525.00,12756.20,12977.30,13257.40,13498.80,14100.40
6390411,VAUQUITA,especiales,"VAUQUITA Alf Merengue 24 x 50 g",14113.05,0,14113.05,14239.50,14377.24,14642.57,14896.60,15218.38,15495.00,16185.97
6390423,VAUQUITA,especiales,"VAUQUITA Alf Capuccino 24 x 75 g",13343.25,0,13343.25,13462.80,13593.03,13843.89,14084.06,14388.29,14649.82,15303.10
6390426,VAUQUITA,copitos,"VAUQUITA Copito 12 x 32 g",6334.53,0,6334.53,6392.21,6454.53,6576.07,6691.43,6838.72,6964.89,7279.56
6390436,VAUQUITA,especiales,"VAUQUITA Alf Choc 24 x 75 g",13343.25,0,13343.25,13462.80,13593.03,13843.89,14084.06,14388.29,14649.82,15303.10
6390439,"LA DOLCE",,"GONGYS Malvaviscos Trenza 48 x 28 g",9730.31,0,10476.80,10572.20,10676.10,10876.30,11068.00,11310.70,11519.40,12040.70
6390440,VAUQUITA,especiales,"VAUQUITA Alf Bco 24 x 75 g",13343.25,0,13343.25,13462.80,13593.03,13843.89,14084.06,14388.29,14649.82,15303.10
6390445,"MAX HELADITOS",,"MAX Heladitos Billete 20 x 30 u",55698.30,0,55698.30,56198.90,57790.50,58791.70,60062.40,57833.30,61153.40,63878.90
6390450,"LA DOLCE",malvaviscos,"GONGYS Malvaviscos Mini x 200 g",1310.10,0,1310.10,1322.00,1335.00,1360.00,1384.00,1414.40,1440.50,1505.60
6390467,"LA DOLCE",malvaviscos,"GONGYS Malvaviscos Nubecita 48 x 28 g",9925.40,0,9925.40,10015.80,10114.20,10303.90,10485.40,10715.40,10913.10,11407.00
6390471,TOPPS,,"TOPPS Chup RingPop x 24 u + 4 PushPop GRATIS",5363.70,0,5232.90,5281.70,5334.90,5437.40,5535.50,5659.80,5766.60,6033.50
6390475,TOPPS,especiales,"TOPPS Chup Exhib Push x 30 u",14281.40,0,14281.40,14414.60,14559.80,14839.50,15107.30,15446.50,15738.10,16466.40
6390482,OBLIMAR,,"TNT Chle Rell Surt Acido x 40 u",1811.25,0,1811.25,1827.47,1845.15,1879.20,1911.81,1953.10,1988.60,2077.28
6390484,OBLIMAR,,"TNT Mast Rell Surtido x 60 u",2434.18,0,2434.18,2455.99,2479.75,2525.51,2569.32,2624.82,2672.53,2791.71
6390506,ARCOR,aireadas,"ARCOR Airdo Cofler Rell Bob 20 x 30 g",17533.00,0,17533.00,17692.60,17866.50,18201.50,18522.20,18928.50,19277.70,20150.10
6390513,"O.A. DISTRIBUCIONES S.A.","consumo interno","KROOMY Bandera Obsequio",1.60,0,1.60,1.60,1.70,1.70,1.70,1.70,1.80,1.90
6390529,OBLIMAR,"relleno con chicle","POP MANIA Maxxi Chup C/Chle Cereza x 24 u",3383.68,0,3383.68,3414.00,3447.02,3510.63,3571.54,3648.69,3715.01,3880.67
6390533,OBLIMAR,"rellenos surtidos","MY TOFFE Mast Leche x 600 g (98 u)",2453.82,0,2453.82,2475.81,2499.76,2545.89,2590.06,2646.01,2694.10,2814.24
6390534,OBLIMAR,"relleno con chicle","POP MANIA Maxxi Chup C/Chle Frutilla x 24 u",3075.46,0,3075.46,3103.01,3133.03,3190.85,3246.21,3316.33,3376.61,3527.18
6390536,OBLIMAR,"rellenos surtidos","MY TOFFE Mast Leche Rell Choc x 600 g (98 u)",2453.82,0,2453.82,2475.81,2499.76,2550.80,2590.06,2646.01,2694.10,2814.24
6390551,"LA DOLCE",,"LA PINATA Gma Surtidas x 700 g (340 u)",2924.76,0,2983.30,3010.40,3040.00,3096.80,3148.20,3220.70,3280.10,3428.60
6390553,MARENGO,surtido,"MARENGO Mast Taponazo D Leche x 100 u",1122.30,0,1122.30,1132.70,1144.20,1166.10,1187.20,1213.80,1236.70,1294.00
6390555,POZO,vainillas,"POZO Vainillas 48 x 80 g (7u)",16791.46,0,16791.46,16944.36,17110.90,17431.72,17738.88,18127.95,18462.41,19297.89
6390556,POZO,vainillas,"POZO Vainillas 28 x 148 g (12u)",17624.30,0,17624.30,17782.22,17954.23,18285.57,18602.80,19004.64,19350.07,20212.96
6390557,URQUIZA,Merengues,"URQUIZA Merengue SuperMini Bco 24x100 g",16178.10,0,16178.10,16322.70,16480.60,16784.40,17076.10,17445.50,17762.60,18553.50
6390560,"9 DE ORO",pepas,"9 DE ORO Pepas 12 x 350 g",10852.80,0,10852.80,10950.10,11056.00,11260.00,11455.40,11702.80,11915.60,12446.90
6390561,"9 DE ORO",pepas,"9 DE ORO Pepas 12 x 380 g",15346.69,0,15346.69,15494.34,15656.27,15967.04,16264.71,16642.15,16966.02,17775.68
6390562,"9 DE ORO",pepas,"9 DE ORO Pepas 16 x 200 g",11663.39,0,11663.39,11775.60,11898.67,12134.85,12361.08,12647.94,12894.07,13509.41
6390563,"9 DE ORO",,"9 DE ORO Light 24 x 170 g",13173.01,0,13173.01,13291.04,13419.61,13667.26,13904.37,14204.72,14462.91,15107.86
6390570,"9 DE ORO",bizcochos,"9 DE ORO Salvado 24 x 200 g",13173.01,0,13173.01,13291.04,13419.61,13667.26,13904.37,14204.72,14462.91,15107.86
6390599,CARILO,arroz,"CARILO Gta Arroz Dulce 18 x 150 g",19202.04,0,19202.04,19374.09,19561.50,19922.50,20268.13,20705.94,21082.30,22022.43
6390600,CARILO,,"CARILO Gta Arroz 18 x 150 g",19202.04,0,19202.04,19374.09,19561.50,19922.50,20268.13,20705.94,21082.30,22022.43
6390601,CARILO,,"CARILO Gta Arroz Sin Sal 18 x 150 g",19202.04,0,19202.04,19374.09,19561.50,19922.50,20268.13,20705.94,21082.30,22022.43
6390605,CARILO,arroz,"CARILO Gta Arroz Light Dulce 18 x 150 g",19202.04,0,19202.04,19374.09,19561.50,19922.50,20268.13,20705.94,21082.30,22022.43
6390608,VAUQUITA,"dulce leche","VAUQUITA Barra Rell de D de Leche x 20 u",6253.80,0,6253.80,6310.74,6372.77,6492.25,6606.65,6751.56,6876.13,7187.29
6390609,CACHI,,"CACHI Girasol 10 x 50 g Display",1909.03,0,1909.03,1926.14,1944.77,1980.66,2015.02,2058.55,2095.97,2189.43
6390613,GEORGALOS,especiales,"GEORGALOS Tabl Zucoa 24 x 60 gr",15601.40,0,15601.40,15743.40,15898.20,16196.20,16481.60,16843.10,17153.90,17930.10
6390614,VAUQUITA,arroz,"VAUQUITA Alf Arroz Rell Dce Leche x 24 u",8467.92,0,8467.92,8543.79,8626.44,8785.64,8938.06,9131.13,9297.10,9711.69
6390616,ARCOR,huevos,"ARCOR Huevo Super Rocklets 12 x 28 g",10207.30,0,10207.30,10300.20,10401.50,10596.50,10783.20,11019.70,11223.10,11730.90
6390617,GEORGALOS,"chocolate con mani","GEORGALOS Tabl Full Mani 10 x 100 g",15415.40,0,15415.40,15559.30,15716.00,16017.90,16307.00,16673.10,16987.80,17774.00
6390618,GEORGALOS,"chocolate con mani","GEORGALOS Tabl Full Mani 15 x 35 g",8467.70,0,8467.70,8544.80,8628.80,8790.60,8945.50,9141.70,9310.30,9731.70
6390619,CACHI,,"CACHI Girasol 10 x 20 x 30 g",19232.29,0,19232.29,19404.61,19592.32,19953.89,20300.07,20738.56,21115.52,22057.13
6390624,"LA DOLCE",malvaviscos,"GONGYS Malvaviscos Frutilla 48 x 28 g",9925.40,0,9925.40,10015.80,10114.20,10303.90,10485.40,10715.40,10913.10,11407.00
6390625,"LA DOLCE",malvaviscos,"GONGYS Malvaviscos Trenza x 200 g(48u)",1310.10,0,1310.10,1322.00,1335.00,1360.00,1384.00,1414.40,1440.50,1505.60
6390628,"LA DOLCE",display,"YIPI Past 12 x 30 g",2121.00,0,2121.00,2140.30,2161.40,2201.70,2240.70,2289.90,2332.10,2437.60
6390629,"LA DOLCE",,"ROMPEMUELAS Past Tutti x 50 u",2864.28,0,2864.28,2890.36,2918.77,2973.50,3025.89,3092.26,3149.31,3291.83
6390638,"LA DOLCE",,"LA PINATA Gma Huesitos x 700 g (130 u)",2924.79,0,3078.50,3106.50,3137.00,3195.80,3252.20,3323.50,3384.80,3538.00
6390641,"LA DOLCE",,"LA PINATA Gma Redonditas x 700 g (140 u)",2924.76,0,2983.30,3010.40,3040.00,3096.80,3151.30,3220.70,3280.10,3428.60
6390646,"LA DOLCE",,"LA PINATA Gma Anillos Acidos x 700 g (110 u)",2924.79,0,3078.50,3106.50,3137.00,3195.80,3252.20,3323.50,3384.80,3538.00
6390648,"LA DOLCE",turrones,"LA PINATA Turron 50 x 25 g",6265.70,0,6265.70,6322.70,6384.90,6504.60,6619.20,6764.40,6889.20,7200.90
6390649,"LA DOLCE",,"LA PINATA Gma Eucalipto x 700 g (180 u)",2924.76,0,2983.30,3010.40,3040.00,3096.80,3151.10,3220.70,3280.10,3428.60
6390669,"LA DOLCE",malvaviscos,"GONGYS Malvaviscos Tradicional x 200 g(48u)",1310.10,0,1310.10,1322.00,1335.00,1360.00,1384.00,1414.40,1440.50,1505.60
6390670,"LA DOLCE",malvaviscos,"GONGYS Malvaviscos Frutilla x 200 g(48u)",1310.10,0,1310.10,1322.00,1335.00,1360.00,1384.00,1414.40,1440.50,1505.60
6390676,URQUIZA,chatita,"URQUIZA Gta Cintita Queso 15 x 100 g",5953.20,0,5953.20,6007.40,6066.40,6180.20,6289.10,6427.00,6545.60,6841.80
6390677,URQUIZA,chatita,"URQUIZA Gta Cintita Jamon 15 x 100 g",5953.20,0,5953.20,6007.40,6066.40,6180.20,6289.10,6427.00,6545.60,6841.80
6390678,URQUIZA,chatita,"URQUIZA Gta Cintita Cebolla 15 x 100 g",5953.20,0,5953.20,6007.40,6066.40,6180.20,6289.10,6427.00,6545.60,6841.80
6390679,URQUIZA,chatita,"URQUIZA Gta Cintita Pizza 15 x 100 g",5953.20,0,5953.20,6007.40,6066.40,6180.20,6289.10,6427.00,6545.60,6841.80
6390699,"LA DOLCE",,"BULL DOG Mast x 100 u (700 g)",2938.00,0,3026.10,3053.70,3083.70,3141.50,3196.90,3267.00,3327.30,3477.80
6390700,"LA DOLCE",display,"BULL DOG Past Xtreme Limon x 12 u",2811.80,0,2811.80,2837.40,2865.30,2919.00,2970.40,3035.60,3091.60,3231.50
6390709,OBLIMAR,rollo,"FREEGELLS Clo Rollo Frutilla Mentolada x 12 u",2012.58,0,2012.58,2030.61,2050.25,2088.09,2124.32,2170.20,2209.65,2308.19
6390715,"LA DOLCE",,"LA PINATA Gma Pete x 700 g",2924.79,0,3078.50,3106.50,3137.00,3195.80,3252.20,3323.50,3384.80,3538.00
6390718,MANDUVI,"artesanal Paleta","MANDUVI Chupeton x 10 u",1609.40,0,1609.40,1623.80,1639.50,1669.70,1698.70,1735.40,1767.00,1845.70
6390722,TROMPITO,"artesanal Paleta","TROMPITO Chup Paletita Emoticon 12 x 20 (x bulto)",29336.20,0,29336.20,29609.00,29908.10,30482.10,31032.20,31728.50,32328.70,33823.90
6390726,MANDUVI,,"MANDUVI Chup Chupetito x 50 u",1729.83,0,1769.90,1786.00,1803.50,1837.40,1869.70,1910.70,1946.00,2034.10
6390728,TROMPITO,"artesanal Paleta","TROMPITO Chup Paletita Masha 12 x 20 u (x bulto)",29336.20,0,29336.20,29609.00,29908.10,30482.10,31032.20,31728.50,32328.70,33823.90
6390741,HOJALMAR,chatita,"HOJALMAR Talitas Jamon 20 x 100 g",13436.90,0,13436.90,13559.20,13692.50,13949.20,14195.00,14506.40,14774.00,15442.60
6390742,TROMPITO,"artesanal Paleta","TROMPITO Chup Paletita Fornite 12 x 20 u (x bulto)",29336.20,0,29336.20,29609.00,29908.10,30482.10,31032.20,31728.50,32328.70,33823.90
6390751,"9 DE ORO","con chips","9 DE ORO Cookies Chips 16 x 120 g",7647.37,0,7647.37,7715.89,7790.53,7934.30,8071.95,8246.31,8396.20,8770.61
6390752,"9 DE ORO","con chips","9 DE ORO Cookies Chips Bco 16 x 120 g",7647.37,0,7647.37,7715.89,7790.53,7949.59,8071.95,8246.31,8396.20,8770.61
6390753,"9 DE ORO",,"9 DE ORO Cookies Colores 16 x 120 g",7647.37,0,7647.37,7715.89,7790.53,7934.30,8071.95,8246.31,8396.20,8770.61
7301028,LHERITIER,budines,"LHERITIER Budin C/Frutas 12 x 200 g",14022.00,0,14022.00,14149.70,14288.80,14556.70,14813.20,15138.10,15417.40,16115.00
7301031,LHERITIER,"relleno con chicle","LHERITIER Chup BLoca MaxCereManz Chle 24 x 18 g",1912.60,0,1912.60,1930.50,1949.90,1987.40,2023.30,2068.70,2107.70,2205.30
7301055,LHERITIER,,"LHERITIER Mast Plegado x 100 u (300 g)",1021.50,0,1021.50,1031.10,1041.50,1061.50,1080.60,1104.90,1125.70,1177.80
7304015,LHERITIER,confites,"LHERITIER Garrapinada Almendra 22 x 80 g",31552.00,0,31552.00,31839.30,32152.20,32755.00,33332.20,34063.30,34691.80,36261.70
7304030,LHERITIER,confites,"LHERITIER Mani Conf 22 x 80 g ( Bandera )",11879.30,0,11879.30,11987.50,12105.30,12332.30,12549.60,12824.90,13061.50,13652.50
7304052,LHERITIER,,"FIESTAS Garrapinada Mani 22 x 80 g",8009.80,0,8009.80,8082.70,8162.10,8315.20,8461.70,8647.30,8806.80,9205.40
7304056,LHERITIER,turrones,"FIESTAS Trrn Mani 24 x 80 g",8737.90,0,8737.90,8817.50,8904.10,9071.10,9230.90,9433.40,9607.40,10042.20
7378920,LHERITIER,,"LHERITIER Trrn Mani-Fruta 28 x 100 g",19045.30,0,19045.30,19218.70,19407.60,19771.50,20119.90,20561.20,20940.50,21888.20
7378932,LHERITIER,turrones,"LHERITIER Trrn Almendra 28 x 100 g Clase B",38125.10,0,38125.10,38472.20,38850.40,39578.80,40276.20,41159.60,41919.00,43815.90
8304002,OBLI-BON,mousse,"OBLI-BON Bmra Bco x 10 u Hexagonal",1873.97,0,1873.97,1891.04,1909.63,1945.43,1979.71,2023.13,2060.46,2153.70
8354162,OBLITA,,"OBLITA Oblea 50 g  Black",11087.44,0,11087.44,11188.40,11298.37,11510.20,11713.02,11969.93,12190.77,12742.44
8374660,OBLI-BON,mousse,"OBLI-BON Bmra Choc x 10 u Hexagonal",1873.97,0,1873.97,1891.04,1909.63,1945.43,1979.71,2023.13,2060.46,2153.70
9704012,HOJALMAR,hojaldres,"HOJALMAR Triangulitos 18 x 150 g",11631.40,0,11631.40,11737.30,11852.70,12074.90,12287.70,12557.20,12788.90,13367.60
9903012,EDRA,anillos,"DELICIAS NNA Anillos 20 x 150 g",10577.30,0,10577.30,10672.10,10775.30,10974.20,11164.60,11405.70,11613.00,12130.90
9903028,"GLIN S",paquetes,"GLINS Gta Rell Frutilla merengue 30 x 60 g",9930.89,0,9930.89,10021.32,10119.82,10309.56,10491.22,10721.32,10919.13,11413.26
9903124,GUIALEMAR,mielcita,"MAG JR Clo Liq Display x 54 u",3279.20,0,3279.20,3309.80,3343.20,3407.40,3468.90,3546.70,3613.70,3780.90
9903128,LHERITIER,,"LHERITIER Postre Mani 30 g x 56 u",8670.94,0,8670.94,8749.89,8835.90,9001.56,9160.18,9361.09,9533.80,9965.24
9903136,LHERITIER,"postre mantecol","LHERITIER Postre Marmolado 40 x 100 g",29042.40,0,29042.40,29306.90,29594.90,30149.80,30681.10,31354.00,31932.50,33377.50
9903464,VARIOS,petacas,"BAR & PUBS Petaca Choco 12 u x 200 Cc",10720.51,0,10720.51,10820.57,10929.56,11139.50,11340.51,11595.12,11814.00,12360.75
9903510,LULEMMU,arroz,"LULEMUU Alf Arroz Bco Rell D Leche x 12 x 22 g",3953.80,0,3953.80,3989.80,4029.00,4104.50,4176.90,4268.50,4347.20,4543.90
9906059,PIPAS,semillas,"PIPAS Girasol 30 x 18 g",5747.60,0,5747.60,5801.20,5859.70,5972.20,6080.00,6216.50,6333.90,6627.00
9906060,TREMBLY,gelatina,"TREMBLY Gma Brujas x 10 u",5033.60,0,5033.60,5078.70,5127.80,5222.50,5313.10,5427.80,5526.50,5772.90
9906063,PIPAS,,"PIPAS Gigante Girasol 12 x 50 g",5181.50,0,5181.50,5229.80,5282.50,5384.00,5481.10,5604.20,5710.00,5974.20
9906075,PLENARIO,"goma frasco","PLENARIO Gma Fco Dientitos x 700 g (160 u)",5466.90,0,5466.90,5515.90,5569.20,5672.00,5770.40,5895.10,6002.20,6269.90
9906076,PLENARIO,,"PLENARIO Gma Fco Animalitos x 700 g (170 u)",5466.90,0,5466.90,5515.90,5569.20,5672.00,5770.40,5895.10,6002.20,6269.90
9906750,VAUQUITA,"dulce leche","VAUQUITA Boc Dce Leche 18 x 25 g",4474.89,0,4474.89,4514.98,4558.66,4642.79,4723.34,4825.36,4913.07,5132.16
9910001,DULCITA,cereales,"DULCITA Tutuca 16 x 30 u x 15 g",43802.20,0,43802.20,44194.67,44622.18,45445.66,46234.10,47232.79,48091.31,50235.87
9912015,TROMPITO,,"TROMPITO Canuto Vaso Emoticon x 40 u",2792.70,0,2792.70,2818.70,2847.20,2901.80,2954.20,3020.50,3077.60,3219.90
9912055,"CANDY TOY",juguetes,"CANDY TOY Past Skate x 30 u",8135.70,0,8135.70,8208.60,8288.00,8441.00,8587.40,8772.90,8932.40,9330.70
9912057,"CANDY TOY",juguetes,"CANDY TOY Past Hombre Arana x 30 u",8135.70,0,8135.70,8208.60,8288.00,8441.00,8587.40,8772.90,8932.40,9330.70
9912058,"CANDY TOY",juguetes,"CANDY TOY Past Pistola Dardo x 30 u X",8135.70,0,8135.70,8208.60,8288.00,8441.00,8587.40,8772.90,8932.40,9330.70
9912062,"CANDY TOY",juguetes,"CANDY TOY Past Pin Ball x 30 u",8135.70,0,8135.70,8208.60,8288.00,8441.00,8587.40,8772.90,8932.40,9330.70
9912074,"CANDY TOY",juguetes,"CANDY TOY Past F1 x 30 u",8135.70,0,8135.70,8208.60,8288.00,8441.00,8587.40,8772.90,8932.40,9330.70
9930180,POZO,,"POZO Budin Vainilla 20 x 170 g",14279.23,0,14279.23,14409.25,14550.88,14823.70,15084.90,15415.76,15700.19,16410.67
9930181,POZO,budines,"POZO Budin C/Frutas 20 x 170 g",14279.23,0,14279.23,14409.25,14550.88,14823.70,15084.90,15415.76,15700.19,16410.67
9930182,POZO,,"POZO Budin C/Chips 20 x 160 g",14279.23,0,14279.23,14409.25,14550.88,14823.70,15084.90,15415.76,15700.19,16410.67
9930183,POZO,,"POZO Budin Marmolado 20 x 170 g",14279.23,0,14279.23,14409.25,14550.88,14823.70,15084.90,15415.76,15700.19,16410.67
